commentDate,videoDate,videoId,videoTitle,commentId,userName,comment_text,likes
2025-05-15T13:34:30Z,2025-06-04T20:00:20Z,GlDQrOF4cQ8,Rolling ABBV Covered Calls Option Trading Strategy Explained! #coveredcall #stocks,UgzqczRbnbZSlqfANFl4AaABAg,@StockandOptionMyLifeOfLearning,"Watch Full Video ‼️ : https://youtu.be/cwoqR5fNHkA on to get access to all my Live Trade Alerts, Open Orders and Weekly Top 5 Stocks:  https://www.patreon.com/mylifeoflearning",1
2025-06-01T22:07:14Z,2025-06-01T22:44:17Z,bc8Ci2qgmx0,ABBV Stock MONDAY CRAZY! (my exact play exposed) AbbVie stock analysis broker review,Ugx1KTcQEquIcw-NPXp4AaABAg,@mrsickotrading,"Get my free trading and money making emails to shortcut your learning (Free) 👉https://mrsicko.substack.com/?showWelcome=true All Workshops and Trading Materials Bundle + Discord. (How I trade to make consistent Profits) 👉https://stan.store/mrsickotrading/p/trademastery TOOLS: Also, you will need a charting platform, I recommend Tradingview (The fastest way to follow markets, what I use, I've tried them all) 👉 https://bit.ly/3EhgZul (this is an affiliate link, but it is the only way to get you a $15 off, +2 months, yearly discount if interested)",0
2025-06-01T16:08:12Z,2025-05-30T20:20:37Z,nTAs4gvOj6I,"Final Trades: JPMorgan, Meta, Abbvie and Gap",UgzoPsEzIFFKwXIja9B4AaABAg,@victorfreed5913,Josh is excited that someone thinks this is a bear market and the risks are huge as the market heads toward record high levels. Come on man. The Golden Age has begun.,0
2025-06-01T14:31:46Z,2025-05-30T20:20:37Z,nTAs4gvOj6I,"Final Trades: JPMorgan, Meta, Abbvie and Gap",Ugw9tAVifPuxGHS91Zd4AaABAg,@ronsilva7394,It’s called market manipulation.,0
2025-06-01T02:47:47Z,2025-05-30T20:20:37Z,nTAs4gvOj6I,"Final Trades: JPMorgan, Meta, Abbvie and Gap",Ugzn_O46hzgr4jty0WR4AaABAg,@donsaderfield83,Dimon seems mentally ill his company makes billions WTF.,0
2025-05-30T22:04:13Z,2025-05-30T20:20:37Z,nTAs4gvOj6I,"Final Trades: JPMorgan, Meta, Abbvie and Gap",UgzLHiO37mA3Z124l-h4AaABAg,@Theonetruegod-hw2ei,CNBC trump propaganda,0
2025-05-14T21:09:10Z,2025-05-14T21:00:15Z,F-iX5QZvSTw,AbbVie Stock pick of the day #investment #passiveincome  #stockmarket #investing #stocks #finance,Ugz5BbDspLsQFFpIzG94AaABAg,@vestedinterest2021,Were you selling AbbVie today or adding more?,1
2025-05-15T14:40:26Z,2025-05-14T21:00:15Z,F-iX5QZvSTw,AbbVie Stock pick of the day #investment #passiveincome  #stockmarket #investing #stocks #finance,UgyPAWvOqmEvshVGlFl4AaABAg,@helsinkijordan,"Thank you for this informative video. Your information is excellent, but I know everything about investing. I advise traders, especially beginners, to study the market before getting started. I must say that trading has many more benefits than just owning stocks. Many thanks to Vasil Krall, who always keeps me informed. I am glad I started his program.",7
2025-05-15T07:28:29Z,2025-05-14T21:00:15Z,F-iX5QZvSTw,AbbVie Stock pick of the day #investment #passiveincome  #stockmarket #investing #stocks #finance,Ugwg0VmuAF_E5Emr9Al4AaABAg,@martinithechobit,I made money off them. I won't lie I did not think abbvie something this big can drop. But opportunity always.,2
2025-05-15T06:34:00Z,2025-05-14T21:00:15Z,F-iX5QZvSTw,AbbVie Stock pick of the day #investment #passiveincome  #stockmarket #investing #stocks #finance,UgyOWmltGpjEhKqg7cF4AaABAg,@international_dividend,"I'm pretty sure Abbvie's patent portfolio is strong, and far away from the 'cliff' - unlike some others. But I avoid pharma.",2
2025-05-15T09:07:00Z,2025-05-14T17:35:37Z,Lxe53cXEiXY,"Calls of the Day: RobinHood, UnitedHealth, Abbvie and Lowe&#39;s",UgzLLtxuV4G4HrVnYSh4AaABAg,@IngridAnders-p7h,"The benchmark S&P 500 (^GSPC) dropped around 0.2% The tech-heavy Nasdaq Composite (^IXIC) fell around 0.1%, but i heard people are profiting and racking over $350k from all of this through some insider trade... any idea how i can profit from this as well?",127
2025-05-14T23:36:13Z,2025-05-14T17:35:37Z,Lxe53cXEiXY,"Calls of the Day: RobinHood, UnitedHealth, Abbvie and Lowe&#39;s",Ugy2iisiSSxEomk3ZSh4AaABAg,@SebaTarth,"""You can't pick sentiment lower (on UNH) than it is right now"" -Steve Weiss",5
2025-05-15T20:53:55Z,2025-05-14T17:35:37Z,Lxe53cXEiXY,"Calls of the Day: RobinHood, UnitedHealth, Abbvie and Lowe&#39;s",Ugy9l4VOAhCaTP_hexV4AaABAg,@whosaidwhatwhy,"United Health just denied my heart transplant, so Im buying shares and calls. They definitely know how to run a company!",0
2025-05-14T18:41:04Z,2025-05-14T17:35:37Z,Lxe53cXEiXY,"Calls of the Day: RobinHood, UnitedHealth, Abbvie and Lowe&#39;s",UgxE3CAjMGSm1NVw1uR4AaABAg,@RoTelnCheese,"Weiss buys losers, cuts winners. Inverse Buffet",4
