commentDate,videoDate,videoId,videoTitle,commentId,userName,comment_text,likes
2025-05-07T22:07:32Z,2025-05-07T22:39:10Z,6ggkjsvsQ_w,RKT Stock THURSDAY EVEN CRAZIER! (buy?) Rocket Companies,Ugz4MGfwKQT9IMIkDL54AaABAg,@mrsickotrading,"Get my free trading and money making emails to shortcut your learning (Free): https://mrsicko.substack.com/?showWelcome=true All Workshops and Trading Materials Bundle + Discord. (How I trade to make consistent Profits): https://mrsicko.gumroad.com/l/trademastery101/itl6tkx TOOLS: Also, you will need a charting platform, I recommend Tradingview (The fastest way to follow markets, what I use, I've tried them all): https://bit.ly/3EhgZul (this is an affiliate link, but it is the only way to get you a $15 off, +2 months, yearly discount if interested)",0
2025-04-14T16:37:31Z,2025-04-11T15:31:29Z,5kqtdCQstcM,Rocket Companies stock analysis - would ChatGPT buy or sell today? [April 2025],UgyTsLPgSN8Zu-dbn_x4AaABAg,@AdolphBattaglia,"Been using Utex, and honestly, buying US stocks is just so easy now. Rocket Companies might be a good one to watch",0
2025-04-05T22:28:53Z,2025-04-05T22:08:38Z,dzD5bH5ImoI,RKT🔥HOT Stock 5-Consecutive Higher Highs 4/5/2025 Stocks To Buy,Ugx6d-UZ6YOBrPzYPwZ4AaABAg,@LeviMax-h5o,"How do most of you guys still make profit, even with the downturn of the economy and ever increasing life standards",8
2025-04-05T22:24:49Z,2025-04-05T22:08:38Z,dzD5bH5ImoI,RKT🔥HOT Stock 5-Consecutive Higher Highs 4/5/2025 Stocks To Buy,UgyojuIQETglRhDL5al4AaABAg,@Wreakmayhem,I appreciate the opinions you give. Its nice to have someone in our corner. Thanks brother,0
2025-04-05T22:40:33Z,2025-04-05T22:08:38Z,dzD5bH5ImoI,RKT🔥HOT Stock 5-Consecutive Higher Highs 4/5/2025 Stocks To Buy,UgzIbQbwlctP41tvR3x4AaABAg,@Dude-6969,How long before 35 price target you think about month or sooner,0
2025-03-04T09:55:55Z,2025-04-02T12:45:06Z,lABOfRG88V4,UPSIDE IS RESUMING : RKT STOCK ANALYSIS | ROCKET COMPANIES INC STOCK,UgzhM3G8_JEEakmhoiB4AaABAg,@satyajitdasgupta,"For business queries and other queries email me @ sdasgupta.7187@gmail.com Disclaimer: I am not a registered advisor and not authorized by  any stock market regulator / authority. I discuss about potential trends  but not giving any buy / sell recommendations,  and any profit / loss, you will incur will be your sole responsibility",1
2025-04-06T14:47:57Z,2025-03-31T22:27:59Z,f6NcbfoEUUM,Rocket Companies CEO explains why he is buying Redfin &amp; Mr. Cooper,UgwWGcfv87z0QBBvZER4AaABAg,@LesliValles-e4o,"Used to fumble with stocks, now Utex sorts the mess out nicely. Lowkey enjoying the peace of mind",65
2025-04-01T11:41:50Z,2025-03-31T22:27:59Z,f6NcbfoEUUM,Rocket Companies CEO explains why he is buying Redfin &amp; Mr. Cooper,Ugx5pZRLd0x-t0CFSI94AaABAg,@HalinOade,Veronum holders aren't dreaming—they're preparing for their financial reality. Moon soon!,0
2025-04-01T11:40:57Z,2025-03-31T22:27:59Z,f6NcbfoEUUM,Rocket Companies CEO explains why he is buying Redfin &amp; Mr. Cooper,UgyRDqmd1jgmtwyv_TJ4AaABAg,@DemfetriusPerrot,The buzz around Veronum is too loud to ignore. Coinbase might announce any day.,0
2025-04-01T11:41:00Z,2025-03-31T22:27:59Z,f6NcbfoEUUM,Rocket Companies CEO explains why he is buying Redfin &amp; Mr. Cooper,Ugz_-dPjcmdxTwoWkA54AaABAg,@BrnabyZaett,"Investing in Veronum today is the smartest financial move you'll make this year. Huge exchanges are waiting to list, and when they do, expect explosive growth.",0
