commentDate,videoDate,videoId,videoTitle,commentId,userName,comment_text,likes
2025-06-21T08:50:10Z,2025-06-21T19:46:16Z,i-vM6tIni4k,"Clover Health and CLOV Stock Update: Cerner Insights, Humana Rumor, and New AI Integration Paths",UgytZQIIRtR14fhVWUh4AaABAg,@JohnDoe-gk9xo,"Al thanks for taking the time to update the community, I always watch every video alas from a different time zone… much appreciated and wish you the best in your medical journey 💟",4
2025-06-21T12:00:15Z,2025-06-21T19:46:16Z,i-vM6tIni4k,"Clover Health and CLOV Stock Update: Cerner Insights, Humana Rumor, and New AI Integration Paths",UgxQKzDS3ZPUFHtA6td4AaABAg,@jameswright3426,Prayers for you. Hope you feel better soon,2
2025-06-21T12:33:55Z,2025-06-21T19:46:16Z,i-vM6tIni4k,"Clover Health and CLOV Stock Update: Cerner Insights, Humana Rumor, and New AI Integration Paths",UgzP7Tv9pudrHY_dQxZ4AaABAg,@kendtbaggetto6232,Dj drop the beat 🙌,0
2025-06-21T20:45:23Z,2025-06-21T17:53:59Z,QpVs1IryI9I,"11 Cheap Hyper Growth Stocks: LFMD, HIMS, SMCI, NBIS, OSCR, CLOV, DLO, STNE, EOLS, ZETA &amp; BOF",Ugx3FDGCm6R7vU04wBl4AaABAg,@JackOfAllTrades428,"DLO, ZETA and EOLS will make people rich. Insanely undervalued now. Thanks for the video boss.",2
2025-06-21T18:22:45Z,2025-06-21T17:53:59Z,QpVs1IryI9I,"11 Cheap Hyper Growth Stocks: LFMD, HIMS, SMCI, NBIS, OSCR, CLOV, DLO, STNE, EOLS, ZETA &amp; BOF",UgwR28Dfa5g3tJepjKp4AaABAg,@konradlllstaufer156,"I jus sold out, everything,.just  2400 Hims are left.after a really good run this year and last year. Its time on the sideline. Ce n'est pas le moment d'être avide",3
2025-06-21T20:48:13Z,2025-06-21T17:53:59Z,QpVs1IryI9I,"11 Cheap Hyper Growth Stocks: LFMD, HIMS, SMCI, NBIS, OSCR, CLOV, DLO, STNE, EOLS, ZETA &amp; BOF",UgwZd_TMoqQawuYOP1N4AaABAg,@SteveF3798,You the man BTD,0
2025-06-21T20:18:09Z,2025-06-21T17:53:59Z,QpVs1IryI9I,"11 Cheap Hyper Growth Stocks: LFMD, HIMS, SMCI, NBIS, OSCR, CLOV, DLO, STNE, EOLS, ZETA &amp; BOF",Ugz6zEEKz-Ockk315K54AaABAg,@mustafar7302,Great video as always. $Clov and $Bsem really caught my eye,0
2025-06-21T18:22:04Z,2025-06-21T17:53:59Z,QpVs1IryI9I,"11 Cheap Hyper Growth Stocks: LFMD, HIMS, SMCI, NBIS, OSCR, CLOV, DLO, STNE, EOLS, ZETA &amp; BOF",UgzWjqmUY_857F8J__N4AaABAg,@UncleSaif,Appreciate your hard work …..thanks,1
2025-06-21T21:03:10Z,2025-06-21T17:53:59Z,QpVs1IryI9I,"11 Cheap Hyper Growth Stocks: LFMD, HIMS, SMCI, NBIS, OSCR, CLOV, DLO, STNE, EOLS, ZETA &amp; BOF",UgzjUlnJfe-uUc71Ah94AaABAg,@Soriyou3,"Have ZETA, HIMS, OSCR, CLOV. LFMD looks alright, but it just skyrocketed too much recently... SMCI is all or nothing. Will look into others more.",0
2025-06-21T18:08:47Z,2025-06-21T17:53:59Z,QpVs1IryI9I,"11 Cheap Hyper Growth Stocks: LFMD, HIMS, SMCI, NBIS, OSCR, CLOV, DLO, STNE, EOLS, ZETA &amp; BOF",UgwkFbNVwgK84zHb5Ul4AaABAg,@stefanpetri9334,"Thank for the continues updates and Infos, has already helped me a lot. 😊🙏",0
