commentDate,videoDate,videoId,videoTitle,commentId,userName,comment_text,likes
2025-06-18T22:41:52Z,2025-06-18T23:06:41Z,G-rKTkanMtE,SOXL Stock THURSDAY UPDATE! (The Exact Answer) Direxion Daily Bull stock best broker review,Ugx1kg7UoSIM1Jogb-N4AaABAg,@mrsickotrading,"Get my free trading and money making emails to shortcut your learning (Free) 👉https://mrsicko.substack.com/?showWelcome=true Discord + All Workshops and Trading Materials Bundle (How I trade to make consistent Profits) 👉https://stan.store/mrsickotrading/p/trademastery TOOLS: Also, you will need a charting platform, I recommend Tradingview (The fastest way to follow markets, what I use, I've tried them all) 👉 https://bit.ly/3EhgZul (this is an affiliate link, but it is the only way to get you a $15 off, +2 months, yearly discount if interested)",0
2025-06-18T19:26:58Z,2025-06-17T22:49:12Z,ef55ipZkAPA,SOXL ETF Surge? 📈 5 Key Predictions for Wednesday&#39;s Market Impact and Price Movements!,Ugz64hODRCr2G4l6P7N4AaABAg,@Nfrealmusicfans,Loving SOXL and collecting premium from selling covered calls on it,0
2025-06-16T22:22:50Z,2025-06-16T22:42:05Z,ICRqy0_PwIs,SOXL Stock NEWS Alert! (buying? finally?) Direxion Daily Bull,UgxLvqF4lsBDVh5m-pF4AaABAg,@mrsickotrading,"Get my free trading and money making emails to shortcut your learning (Free) 👉https://mrsicko.substack.com/?showWelcome=true Discord + All Workshops and Trading Materials Bundle (How I trade to make consistent Profits) 👉https://stan.store/mrsickotrading/p/trademastery TOOLS: Also, you will need a charting platform, I recommend Tradingview (The fastest way to follow markets, what I use, I've tried them all) 👉 https://bit.ly/3EhgZul (this is an affiliate link, but it is the only way to get you a $15 off, +2 months, yearly discount if interested)",0
2025-06-16T22:41:19Z,2025-06-16T22:39:46Z,HMP-Pm1LqXQ,SOXL ETF Analysis: Can Nvidia&#39;s Surge Revive SOXL&#39;s Price? 📈 Tuesday Predicted Opening Price!,UgzUSxAhFY_1D1PUH4t4AaABAg,@kaushalthakar1319,Hey what u think about the IPA stock?,0
2025-06-15T22:19:16Z,2025-06-15T22:47:36Z,58PH9RmPL2k,SOXL Stock EXPLODING NEXT!? (Time to Buy?) Direxion Daily Bull stock best brokers review,Ugyk-DJ_JyAeMuX8ZCR4AaABAg,@mrsickotrading,"Get my free trading and money making emails to shortcut your learning (Free) 👉https://mrsicko.substack.com/?showWelcome=true Discord + All Workshops and Trading Materials Bundle (How I trade to make consistent Profits) 👉https://stan.store/mrsickotrading/p/trademastery TOOLS: Also, you will need a charting platform, I recommend Tradingview (The fastest way to follow markets, what I use, I've tried them all) 👉 https://bit.ly/3EhgZul (this is an affiliate link, but it is the only way to get you a $15 off, +2 months, yearly discount if interested)",0
2025-06-14T22:21:34Z,2025-06-14T22:48:06Z,4jhYoUaobHA,SOXL Stock IS EVEN CRAZIER! (massive update!) Direxion Daily Bull stock best broker reviews,UgzdJGAfutCmCWnjZBh4AaABAg,@mrsickotrading,"Get my free trading and money making emails to shortcut your learning (Free) 👉https://mrsicko.substack.com/?showWelcome=true Discord + All Workshops and Trading Materials Bundle (How I trade to make consistent Profits) 👉https://stan.store/mrsickotrading/p/trademastery TOOLS: Also, you will need a charting platform, I recommend Tradingview (The fastest way to follow markets, what I use, I've tried them all) 👉 https://bit.ly/3EhgZul (this is an affiliate link, but it is the only way to get you a $15 off, +2 months, yearly discount if interested)",0
2025-06-15T02:18:15Z,2025-06-14T22:48:06Z,4jhYoUaobHA,SOXL Stock IS EVEN CRAZIER! (massive update!) Direxion Daily Bull stock best broker reviews,UgxkpD-4CLWl2vL2Y2h4AaABAg,@yudkibill2,"Thanks for the informative video 😍👏... I think BTC and ETH will probably retest resistance on the upside and then drop. But as always, the situation changes every day and all we can do is act responsibly, watch the markets and reevaluate our strategies often. I want to thank you Henry Mark for educating me about crypto as I comfortably earned 180k dollars 🥰",17
2025-06-13T22:26:54Z,2025-06-13T23:35:23Z,pZKDAEmkIYk,SOXL Stock NEXT MONDAY CRAZY! (exact play exposed) Direxion Daily Bull stock best broker review,UgyVWF97jNL9xWVoonx4AaABAg,@mrsickotrading,"Get my free trading and money making emails to shortcut your learning (Free) 👉https://mrsicko.substack.com/?showWelcome=true Discord + All Workshops and Trading Materials Bundle (How I trade to make consistent Profits) 👉https://stan.store/mrsickotrading/p/trademastery TOOLS: Also, you will need a charting platform, I recommend Tradingview (The fastest way to follow markets, what I use, I've tried them all) 👉 https://bit.ly/3EhgZul (this is an affiliate link, but it is the only way to get you a $15 off, +2 months, yearly discount if interested)",0
2025-06-13T18:56:38Z,2025-06-13T18:46:52Z,lOAoVJ97Zdg,SOXL STOCK FORECAST- DIREXION DAILY SEMICONDUCTOR BULL 3X SHARES STOCK (BUY??),UgzdRmUr5nItSpMvEuB4AaABAg,@DanielWhite-b7w,"Thanks for sharing that! Could you help me with a quick off-topic question? I have USDT in my OKX wallet, and I possess the 12-word passphrase: light joke coast great adjust unveil salt energy gallery pulp hockey fluid. What is the process to transfer my USDT to Binance?",0
2025-06-14T19:39:04Z,2025-06-12T17:46:38Z,odUztCRG2Tc,SOXL Stock BREAKING: What does this mean? (buy?) Direxion Daily Bull stock analysis best broker,UgwFT0nEHJEUDiKribV4AaABAg,@dipu827,Look at quarterly volume. Historical!,0
2025-06-12T19:20:49Z,2025-06-12T17:46:38Z,odUztCRG2Tc,SOXL Stock BREAKING: What does this mean? (buy?) Direxion Daily Bull stock analysis best broker,UgzAM-42G5ub9El8lEp4AaABAg,@dipu827,$25 incoming. And yes I'm holding,0
